40	2
10	0.046260326
11	0.090889976
12	0.13394643
13	0.175485144
14	0.215559619
15	0.254221468
16	0.291520488
17	0.327504717
18	0.362220501
19	0.395712555
20	0.428024013
21	0.459196493
22	0.489270142
23	0.518283696
24	0.546274522
25	0.573278671
26	0.599330924
27	0.624464835
28	0.648712775
29	0.672105976
30	0.694674566
31	0.716447614
32	0.737453161
33	0.757718264
34	0.777269021
35	0.796130614
36	0.814327336
37	0.831882623
38	0.848819087
39	0.86515854
40	0.880922027
41	0.896129852
42	0.910801601
43	0.92495617
44	0.938611791
45	0.951786052
46	0.964495919
47	0.976757764
48	0.988587379
49	1
