47	2
1	0.0423
2	0.067
3	0.13
4	0.1758
5	0.3244
6	0.3332
7	0.3458
8	0.3541
9	0.3592
10	0.5068
11	0.5127
12	0.5159
14	0.5184
15	0.5976
16	0.5992
17	0.6003
18	0.6016
20	0.6643
25	0.6746
29	0.6766
30	0.736
35	0.7555
40	0.8324
45	0.8369
46	0.838
50	0.8463
60	0.9048
70	0.9062
80	0.9236
84	0.9251
90	0.9267
100	0.9382
115	0.9395
120	0.9572
130	0.9586
140	0.9644
150	0.965
160	0.9714
180	0.9759
200	0.9771
240	0.9849
260	0.9881
280	0.9887
360	0.9936
480	0.998
600	0.9993
1240	1
