50	2
50	0.023909611
51	0.047639899
52	0.07119221
53	0.094567879
54	0.117768231
55	0.14079458
56	0.163648231
57	0.18633048
58	0.208842611
59	0.231185902
60	0.253361619
61	0.275371017
62	0.297215345
63	0.31889584
64	0.340413732
65	0.36177024
66	0.382966573
67	0.404003935
68	0.424883516
69	0.4456065
70	0.466174062
71	0.486587367
72	0.506847572
73	0.526955826
74	0.546913268
75	0.566721029
76	0.586380232
77	0.60589199
78	0.625257411
79	0.644477591
80	0.663553619
81	0.682486578
82	0.701277539
83	0.719927568
84	0.738437722
85	0.756809049
86	0.775042592
87	0.793139383
88	0.811100448
89	0.828926806
90	0.846619465
91	0.86417943
92	0.881607694
93	0.898905247
94	0.916073068
95	0.933112131
96	0.950023401
97	0.966807836
98	0.983466387
99	1
