400	2
100	0.009110184
101	0.018139744
102	0.027089391
103	0.035959835
104	0.044751775
105	0.053465906
106	0.062102917
107	0.070663491
108	0.079148303
109	0.087558025
110	0.095893321
111	0.104154849
112	0.112343263
113	0.12045921
114	0.12850333
115	0.13647626
116	0.14437863
117	0.152211063
118	0.15997418
119	0.167668593
120	0.17529491
121	0.182853735
122	0.190345664
123	0.197771289
124	0.205131197
125	0.212425971
126	0.219656185
127	0.226822413
128	0.233925219
129	0.240965165
130	0.247942808
131	0.254858698
132	0.261713383
133	0.268507404
134	0.275241298
135	0.281915597
136	0.288530828
137	0.295087515
138	0.301586175
139	0.308027322
140	0.314411464
141	0.320739107
142	0.32701075
143	0.33322689
144	0.339388016
145	0.345494617
146	0.351547174
147	0.357546166
148	0.363492067
149	0.369385346
150	0.37522647
151	0.3810159
152	0.386754094
153	0.392441505
154	0.398078582
155	0.403665771
156	0.409203513
157	0.414692247
158	0.420132405
159	0.425524417
160	0.430868711
161	0.436165707
162	0.441415825
163	0.446619479
164	0.451777081
165	0.456889038
166	0.461955755
167	0.466977631
168	0.471955063
169	0.476888445
170	0.481778167
171	0.486624615
172	0.491428171
173	0.496189216
174	0.500908126
175	0.505585274
176	0.510221029
177	0.514815757
178	0.519369822
179	0.523883583
180	0.528357398
181	0.532791619
182	0.537186598
183	0.541542681
184	0.545860213
185	0.550139534
186	0.554380984
187	0.558584897
188	0.562751605
189	0.566881437
190	0.570974721
191	0.575031779
192	0.579052932
193	0.583038498
194	0.586988792
195	0.590904126
196	0.594784809
197	0.598631147
198	0.602443446
199	0.606222006
200	0.609967126
201	0.613679101
202	0.617358226
203	0.62100479
204	0.624619082
205	0.628201387
206	0.631751989
207	0.635271169
208	0.638759203
209	0.642216369
210	0.645642938
211	0.649039183
212	0.65240537
213	0.655741767
214	0.659048637
215	0.662326241
216	0.665574838
217	0.668794685
218	0.671986037
219	0.675149145
220	0.678284259
221	0.681391628
222	0.684471497
223	0.687524108
224	0.690549704
225	0.693548524
226	0.696520804
227	0.699466779
228	0.702386683
229	0.705280745
230	0.708149195
231	0.710992259
232	0.713810162
233	0.716603126
234	0.719371373
235	0.722115121
236	0.724834586
237	0.727529985
238	0.730201529
239	0.73284943
240	0.735473897
241	0.738075137
242	0.740653356
243	0.743208759
244	0.745741546
245	0.748251917
246	0.750740072
247	0.753206207
248	0.755650517
249	0.758073194
250	0.760474431
251	0.762854416
252	0.765213339
253	0.767551385
254	0.76986874
255	0.772165586
256	0.774442105
257	0.776698477
258	0.77893488
259	0.781151491
260	0.783348484
261	0.785526035
262	0.787684314
263	0.789823492
264	0.791943738
265	0.794045221
266	0.796128105
267	0.798192556
268	0.800238736
269	0.802266808
270	0.804276931
271	0.806269264
272	0.808243966
273	0.810201191
274	0.812141095
275	0.814063831
276	0.81596955
277	0.817858404
278	0.819730542
279	0.821586111
280	0.823425258
281	0.825248129
282	0.827054868
283	0.828845616
284	0.830620517
285	0.83237971
286	0.834123334
287	0.835851527
288	0.837564425
289	0.839262165
290	0.840944879
291	0.842612701
292	0.844265763
293	0.845904195
294	0.847528128
295	0.849137688
296	0.850733004
297	0.852314201
298	0.853881405
299	0.855434739
300	0.856974326
301	0.858500288
302	0.860012745
303	0.861511816
304	0.862997621
305	0.864470277
306	0.865929899
307	0.867376604
308	0.868810505
309	0.870231717
310	0.871640351
311	0.873036518
312	0.874420329
313	0.875791894
314	0.87715132
315	0.878498715
316	0.879834186
317	0.881157838
318	0.882469775
319	0.883770102
320	0.885058921
321	0.886336334
322	0.887602442
323	0.888857345
324	0.890101142
325	0.891333931
326	0.89255581
327	0.893766876
328	0.894967223
329	0.896156948
330	0.897336143
331	0.898504903
332	0.899663319
333	0.900811483
334	0.901949486
335	0.903077417
336	0.904195366
337	0.905303422
338	0.906401671
339	0.907490201
340	0.908569097
341	0.909638445
342	0.910698329
343	0.911748833
344	0.91279004
345	0.913822033
346	0.914844892
347	0.915858699
348	0.916863534
349	0.917859477
350	0.918846605
351	0.919824997
352	0.92079473
353	0.921755881
354	0.922708526
355	0.92365274
356	0.924588597
357	0.925516173
358	0.926435539
359	0.927346769
360	0.928249934
361	0.929145107
362	0.930032357
363	0.930911755
364	0.931783371
365	0.932647272
366	0.933503528
367	0.934352206
368	0.935193374
369	0.936027097
