23	2
1	0.045454545
2	0.113636364
3	0.159090909
4	0.272727273
5	0.363636364
6	0.386363636
7	0.409090909
8	0.431818182
10	0.659090909
12	0.681818182
15	0.727272727
18	0.75
20	0.772727273
21	0.795454545
25	0.818181818
30	0.840909091
38	0.863636364
40	0.886363636
45	0.909090909
50	0.931818182
55	0.954545455
135	0.977272727
225	1
