cdf,length
0.121212121212,2.0
0.242424242424,3.0
0.363636363636,5.0
0.393939393939,6.0
0.424242424242,8.0
0.454545454545,9.0
0.666666666667,10.0
0.69696969697,12.0
0.727272727273,15.0
0.757575757576,23.0
0.878787878788,30.0
0.909090909091,40.0
0.939393939394,45.0
0.969696969697,135.0
1.0,270.0
