var,est
Intercept,3.443597094463915
female,0.5250493833281498
black,0.3448871451532659
ba,-0.9514732125668682
maplus,-1.5909430129797744
occ_1,-0.8849493279515005
occ_3,0.8880488317777558
occ_5,0.573412540404364
occ_7,1.24210899661836
occ_8,1.019219504256648
occ_9,1.6780004000227304
occ_10,1.0795264208748316
ind_5,0.33911689614810353
ind_8,-0.3029049771735108
ind_11,0.4234983150623467
ind_12,-0.6188567161855568
a_age,-0.1509796146119219
agesq,0.001509255510312071
